row_idx,api_unii,dosage_form,excipient_unii,role,confidence
6707,C1ENJ2TE6C,SOLUTION,FST467XS7D,sweetening_agent,1.0
6707,C1ENJ2TE6C,SOLUTION,OJ245FE5EU,preservative,1.0
6708,563KS2PQY5,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6708,563KS2PQY5,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6709,59JV96YTXV,TABLET,ETJ7Z6XBU4,glidant,1.0
6709,59JV96YTXV,TABLET,70097M6I30,lubricant,1.0
6710,ZOU145W1XL,TABLET,70097M6I30,lubricant,1.0
6710,ZOU145W1XL,TABLET,30IQX730WE,lubricant,1.0
6710,ZOU145W1XL,TABLET,B697894SGQ,lubricant,1.0
6711,742SXX0ICT,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6711,742SXX0ICT,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6711,742SXX0ICT,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6711,742SXX0ICT,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
6712,0I55128JYK,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6713,J6292F8L3D,TABLET,70097M6I30,lubricant,1.0
6713,J6292F8L3D,TABLET,ETJ7Z6XBU4,glidant,1.0
6713,J6292F8L3D,TABLET,AG9B65PV6B,disintegrant,1.0
6714,A61RXM4375,"CAPSULE, LIQUID FILLED",REK4960K2U,antioxidant,1.0
6715,WY6W63843K,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6715,WY6W63843K,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6715,WY6W63843K,"TABLET, FILM COATED, EXTENDED RELEASE",AG9B65PV6B,disintegrant,1.0
6716,6M97XTV3HD,TABLET,ETJ7Z6XBU4,glidant,1.0
6716,6M97XTV3HD,TABLET,G2M7P15E5P,lubricant,1.0
6716,6M97XTV3HD,TABLET,70097M6I30,lubricant,1.0
6717,Q3JTX2Q7TU,TABLET,70097M6I30,lubricant,1.0
6718,UZX80K71OE,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6718,UZX80K71OE,"TABLET, FILM COATED",O7TSZ97GEP,filler,1.0
6718,UZX80K71OE,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6718,UZX80K71OE,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6719,660YQ98I10,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6719,660YQ98I10,"TABLET, EXTENDED RELEASE",2S7830E561,disintegrant,1.0
6720,OLH94387TE,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
6720,OLH94387TE,"CAPSULE, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
6720,OLH94387TE,"CAPSULE, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6721,1HM943223R,TABLET,70097M6I30,lubricant,1.0
6721,1HM943223R,TABLET,ETJ7Z6XBU4,glidant,1.0
6722,L4C1UY2NYH,"TABLET, FILM COATED",H8AV0SQX4D,disintegrant,1.0
6722,L4C1UY2NYH,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6723,140QMO216E,TABLET,ETJ7Z6XBU4,glidant,1.0
6724,4B3SC438HI,"TABLET, EXTENDED RELEASE",E4GA8884NN,acidifying_agent,1.0
6724,4B3SC438HI,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
6724,4B3SC438HI,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6724,4B3SC438HI,"TABLET, EXTENDED RELEASE",451W47IQ8X,filler,1.0
6724,4B3SC438HI,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6725,O3FX965V0I,TABLET,M28OL1HH48,disintegrant,1.0
6725,O3FX965V0I,TABLET,ETJ7Z6XBU4,glidant,1.0
6725,O3FX965V0I,TABLET,70097M6I30,lubricant,1.0
6726,G83415V073,TABLET,ETJ7Z6XBU4,glidant,1.0
6726,G83415V073,TABLET,70097M6I30,lubricant,1.0
6727,2679MF687A,TABLET,B697894SGQ,lubricant,1.0
6728,HDP7W44CIO,TABLET,3SY5LH9PMK,filler,1.0
6728,HDP7W44CIO,TABLET,ETJ7Z6XBU4,glidant,1.0
6728,HDP7W44CIO,TABLET,2S7830E561,disintegrant,1.0
6728,HDP7W44CIO,TABLET,70097M6I30,lubricant,1.0
6729,9TN87S3A3C,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6729,9TN87S3A3C,"TABLET, FILM COATED",L11K75P92J,filler,1.0
6729,9TN87S3A3C,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6729,9TN87S3A3C,"TABLET, FILM COATED",8MDF5V39QO,alkalizing_agent,1.0
6729,9TN87S3A3C,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
6730,3D867NP06J,TABLET,3OWL53L36A,filler,1.0
6730,3D867NP06J,TABLET,ETJ7Z6XBU4,glidant,1.0
6730,3D867NP06J,TABLET,70097M6I30,lubricant,1.0
6731,NO70W886KK,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
6731,NO70W886KK,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6731,NO70W886KK,"TABLET, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
6731,NO70W886KK,"TABLET, EXTENDED RELEASE",G3MS6M810Y,lubricant,1.0
6732,8VZV102JFY,TABLET,L11K75P92J,filler,1.0
6732,8VZV102JFY,TABLET,70097M6I30,lubricant,1.0
6733,786Z46389E,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6734,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",B697894SGQ,lubricant,1.0
6734,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",2G86QN327L,binder,1.0
6735,P6YZ13C99Q,"CAPSULE, EXTENDED RELEASE",T5L8T28FGP,lubricant,1.0
6735,P6YZ13C99Q,"CAPSULE, EXTENDED RELEASE",3K9958V90M,preservative,1.0
6735,P6YZ13C99Q,"CAPSULE, EXTENDED RELEASE",1P9D0Z171K,antioxidant,1.0
6735,P6YZ13C99Q,"CAPSULE, EXTENDED RELEASE",C9H2L21V7U,surfactant,1.0
6735,P6YZ13C99Q,"CAPSULE, EXTENDED RELEASE",GR686LBA74,solubilizing_agent,1.0
6736,N1SN99T69T,CAPSULE,ETJ7Z6XBU4,glidant,1.0
6736,N1SN99T69T,CAPSULE,2G86QN327L,binder,1.0
6736,N1SN99T69T,CAPSULE,70097M6I30,lubricant,1.0
6737,3X9MR4N98U,SOLUTION,7FLD91C86K,solubilizing_agent,1.0
6737,3X9MR4N98U,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
6737,3X9MR4N98U,SOLUTION,92RU3N3Y1O,dispersing_agent,1.0
6738,63CZ7GJN5I,TABLET,70097M6I30,lubricant,1.0
6739,4B3SC438HI,TABLET,70097M6I30,lubricant,1.0
6740,Q0MQD1073Q,TABLET,ETJ7Z6XBU4,glidant,1.0
6740,Q0MQD1073Q,TABLET,M28OL1HH48,disintegrant,1.0
6740,Q0MQD1073Q,TABLET,J2B2A4N98G,filler,1.0
6740,Q0MQD1073Q,TABLET,70097M6I30,lubricant,1.0
6741,44YRR34555,SOLUTION,D65DG142WK,sweetening_agent,1.0
6741,44YRR34555,SOLUTION,A2I8C7HI9T,preservative,1.0
6741,44YRR34555,SOLUTION,23OV73Q5G9,sweetening_agent,1.0
6741,44YRR34555,SOLUTION,Z8IX2SC1OH,preservative,1.0
6741,44YRR34555,SOLUTION,059QF0KO0R,solvent,1.0
6742,MRK240IY2L,TABLET,70097M6I30,lubricant,1.0
6743,2494G1JF75,"TABLET, FILM COATED",L11K75P92J,filler,1.0
6743,2494G1JF75,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6743,2494G1JF75,"TABLET, FILM COATED",7CV7WJK4UI,lubricant,1.0
6744,5TJD82A1ET,KIT,3SY5LH9PMK,filler,1.0
6744,5TJD82A1ET,KIT,EWQ57Q8I5X,filler,1.0
6744,5TJD82A1ET,KIT,3OWL53L36A,filler,1.0
6744,5TJD82A1ET,KIT,OP1R32D61U,filler,1.0
6744,5TJD82A1ET,KIT,7SEV7J4R1U,filler,1.0
6744,5TJD82A1ET,KIT,3K9958V90M,preservative,1.0
6744,5TJD82A1ET,KIT,PDC6A3C0OX,preservative,1.0
6745,ZG7E5POY8O,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6746,F089I0511L,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6747,C1ENJ2TE6C,SOLUTION,OJ245FE5EU,preservative,1.0
6747,C1ENJ2TE6C,SOLUTION,059QF0KO0R,solvent,1.0
6748,C1ENJ2TE6C,TABLET,70097M6I30,lubricant,1.0
6749,O0J6XJN02I,CAPSULE,3K9958V90M,preservative,1.0
6749,O0J6XJN02I,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
6749,O0J6XJN02I,CAPSULE,1P9D0Z171K,antioxidant,1.0
6749,O0J6XJN02I,CAPSULE,2G86QN327L,binder,1.0
6749,O0J6XJN02I,CAPSULE,PDC6A3C0OX,preservative,1.0
6749,O0J6XJN02I,CAPSULE,A2I8C7HI9T,preservative,1.0
6749,O0J6XJN02I,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
6749,O0J6XJN02I,CAPSULE,Z8IX2SC1OH,preservative,1.0
6750,QIC03ANI02,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
6750,QIC03ANI02,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6751,A051Q2099Q,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6751,A051Q2099Q,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6752,NY22HMQ4BX,TABLET,3OWL53L36A,filler,1.0
6752,NY22HMQ4BX,TABLET,2S7830E561,disintegrant,1.0
6752,NY22HMQ4BX,TABLET,AG9B65PV6B,disintegrant,1.0
6752,NY22HMQ4BX,TABLET,ETJ7Z6XBU4,glidant,1.0
6752,NY22HMQ4BX,TABLET,70097M6I30,lubricant,1.0
6753,9242ECW6R0,CAPSULE,M28OL1HH48,disintegrant,1.0
6753,9242ECW6R0,CAPSULE,70097M6I30,lubricant,1.0
6753,9242ECW6R0,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
6753,9242ECW6R0,CAPSULE,3K9958V90M,preservative,1.0
6753,9242ECW6R0,CAPSULE,2G86QN327L,binder,1.0
6754,YU55MQ3IZY,"SOLUTION, CONCENTRATE",059QF0KO0R,solvent,1.0
6755,4B3SC438HI,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6755,4B3SC438HI,"TABLET, EXTENDED RELEASE",C9H2L21V7U,surfactant,1.0
6755,4B3SC438HI,"TABLET, EXTENDED RELEASE",2UMI9U37CP,surfactant,1.0
6755,4B3SC438HI,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
6755,4B3SC438HI,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6756,4TI98Z838E,TABLET,ETJ7Z6XBU4,glidant,1.0
6756,4TI98Z838E,TABLET,70097M6I30,lubricant,1.0
6757,0K2I505OTV,CAPSULE,3K9958V90M,preservative,1.0
6757,0K2I505OTV,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
6757,0K2I505OTV,CAPSULE,ETJ7Z6XBU4,glidant,1.0
6757,0K2I505OTV,CAPSULE,2G86QN327L,binder,1.0
6757,0K2I505OTV,CAPSULE,70097M6I30,lubricant,1.0
6757,0K2I505OTV,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
6758,IA7306519N,TABLET,70097M6I30,lubricant,1.0
6759,A051Q2099Q,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6759,A051Q2099Q,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6760,0K47UL67F2,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6760,0K47UL67F2,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6761,6153CWM0CL,TABLET,70097M6I30,lubricant,1.0
6762,9S44LIC7OJ,TABLET,70097M6I30,lubricant,1.0
6763,287M0347EV,CAPSULE,70097M6I30,lubricant,1.0
6763,287M0347EV,CAPSULE,2G86QN327L,binder,1.0
6764,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
6765,8W5C518302,TABLET,M28OL1HH48,disintegrant,1.0
6765,8W5C518302,TABLET,70097M6I30,lubricant,1.0
6765,8W5C518302,TABLET,ETJ7Z6XBU4,glidant,1.0
6766,927AH8112L,CAPSULE,2G86QN327L,binder,1.0
6766,927AH8112L,CAPSULE,J2B2A4N98G,filler,1.0
6767,26LUD4JO9K,TABLET,M28OL1HH48,disintegrant,1.0
6767,26LUD4JO9K,TABLET,ETJ7Z6XBU4,glidant,1.0
6767,26LUD4JO9K,TABLET,70097M6I30,lubricant,1.0
6767,26LUD4JO9K,TABLET,Q662QK8M3B,lubricant,1.0
6768,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",H4N855PNZ1,antioxidant,1.0
6769,V8G4MOF2V9,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6769,V8G4MOF2V9,"TABLET, FILM COATED",7CV7WJK4UI,lubricant,1.0
6770,C1ENJ2TE6C,SOLUTION,OJ245FE5EU,preservative,1.0
6770,C1ENJ2TE6C,SOLUTION,7FLD91C86K,solubilizing_agent,1.0
6770,C1ENJ2TE6C,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
6770,C1ENJ2TE6C,SOLUTION,059QF0KO0R,solvent,1.0
6771,P76B05O5V6,"TABLET, FILM COATED",H8AV0SQX4D,disintegrant,1.0
6771,P76B05O5V6,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6771,P76B05O5V6,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
6772,S65743JHBS,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6772,S65743JHBS,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6773,Q8X02027X3,TABLET,M28OL1HH48,disintegrant,1.0
6773,Q8X02027X3,TABLET,70097M6I30,lubricant,1.0
6773,Q8X02027X3,TABLET,30IQX730WE,lubricant,1.0
6773,Q8X02027X3,TABLET,ETJ7Z6XBU4,glidant,1.0
6774,3Z9Y7UWC1J,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6774,3Z9Y7UWC1J,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6774,3Z9Y7UWC1J,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",7CV7WJK4UI,lubricant,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",3OWL53L36A,filler,1.0
6775,9N7R477WCK,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6776,8VZV102JFY,"POWDER, FOR SUSPENSION",OJ245FE5EU,preservative,1.0
6776,8VZV102JFY,"POWDER, FOR SUSPENSION",ETJ7Z6XBU4,suspending_thickening_agent,1.0
6777,F8A3652H1V,TABLET,ETJ7Z6XBU4,glidant,1.0
6777,F8A3652H1V,TABLET,M28OL1HH48,disintegrant,1.0
6777,F8A3652H1V,TABLET,3SY5LH9PMK,filler,1.0
6777,F8A3652H1V,TABLET,70097M6I30,lubricant,1.0
6778,R3UK8X3U3D,TABLET,M28OL1HH48,disintegrant,1.0
6778,R3UK8X3U3D,TABLET,70097M6I30,lubricant,1.0
6779,KG60484QX9,"CAPSULE, DELAYED RELEASE",70097M6I30,lubricant,1.0
6779,KG60484QX9,"CAPSULE, DELAYED RELEASE",3OWL53L36A,filler,1.0
6779,KG60484QX9,"CAPSULE, DELAYED RELEASE",2G86QN327L,binder,1.0
6779,KG60484QX9,"CAPSULE, DELAYED RELEASE",ETJ7Z6XBU4,glidant,1.0
6780,J6292F8L3D,TABLET,ETJ7Z6XBU4,glidant,1.0
6780,J6292F8L3D,TABLET,70097M6I30,lubricant,1.0
6781,0K47UL67F2,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6781,0K47UL67F2,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6782,0K5C5T2QPG,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",Z0H242BBR1,sweetening_agent,1.0
6782,0K5C5T2QPG,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",70097M6I30,lubricant,1.0
6782,0K5C5T2QPG,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",30IQX730WE,lubricant,1.0
6782,0K5C5T2QPG,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",ETJ7Z6XBU4,glidant,1.0
6783,786Z46389E,"TABLET, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
6783,786Z46389E,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6784,X6Q56QN5QC,CAPSULE,ETJ7Z6XBU4,glidant,1.0
6784,X6Q56QN5QC,CAPSULE,70097M6I30,lubricant,1.0
6784,X6Q56QN5QC,CAPSULE,2G86QN327L,binder,1.0
6784,X6Q56QN5QC,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
6785,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",3K9958V90M,preservative,1.0
6785,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
6786,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
6786,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
6787,AGG2FN16EV,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6787,AGG2FN16EV,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6787,AGG2FN16EV,"TABLET, FILM COATED",REK4960K2U,antioxidant,1.0
6787,AGG2FN16EV,"TABLET, FILM COATED",PQ6CK8PD0R,antioxidant,1.0
6787,AGG2FN16EV,"TABLET, FILM COATED",8Z96QXD6UM,plasticizer,1.0
6788,R61ZEH7I1I,SOLUTION,PQ6CK8PD0R,antioxidant,1.0
6788,R61ZEH7I1I,SOLUTION,7FLD91C86K,solubilizing_agent,1.0
6788,R61ZEH7I1I,SOLUTION,A2I8C7HI9T,preservative,1.0
6788,R61ZEH7I1I,SOLUTION,059QF0KO0R,solvent,1.0
6788,R61ZEH7I1I,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
6788,R61ZEH7I1I,SOLUTION,OJ245FE5EU,preservative,1.0
6789,G162GK9U4W,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6789,G162GK9U4W,"TABLET, FILM COATED",40UAA97IT9,disintegrant,1.0
6789,G162GK9U4W,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6790,6GC8A4PAYH,"CAPSULE, LIQUID FILLED",7QWA1RIO01,antioxidant,1.0
6790,6GC8A4PAYH,"CAPSULE, LIQUID FILLED",059QF0KO0R,solvent,1.0
6791,EE90ONI6FF,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6792,563KS2PQY5,TABLET,ETJ7Z6XBU4,glidant,1.0
6792,563KS2PQY5,TABLET,40UAA97IT9,disintegrant,1.0
6792,563KS2PQY5,TABLET,70097M6I30,lubricant,1.0
6792,563KS2PQY5,TABLET,3WJQ0SDW1A,lubricant,1.0
6793,6M97XTV3HD,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6793,6M97XTV3HD,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6794,721M9407IY,TABLET,F05Q2T2JA0,surfactant,1.0
6794,721M9407IY,TABLET,70097M6I30,lubricant,1.0
6794,721M9407IY,TABLET,B75E535IMI,disintegrant,1.0
6795,27O7W4T232,TABLET,WAT0DDB505,filler,1.0
6795,27O7W4T232,TABLET,M28OL1HH48,disintegrant,1.0
6795,27O7W4T232,TABLET,70097M6I30,lubricant,1.0
6795,27O7W4T232,TABLET,Q662QK8M3B,lubricant,1.0
6795,27O7W4T232,TABLET,SA1B764746,lubricant,1.0
6795,27O7W4T232,TABLET,G2M7P15E5P,lubricant,1.0
6796,PO572Z7917,TABLET,ETJ7Z6XBU4,glidant,1.0
6796,PO572Z7917,TABLET,70097M6I30,lubricant,1.0
6796,PO572Z7917,TABLET,4R4HFI6D95,lubricant,1.0
6797,3DIZ9LF5Y9,CAPSULE,REK4960K2U,antioxidant,1.0
6797,3DIZ9LF5Y9,CAPSULE,3K9958V90M,preservative,1.0
6797,3DIZ9LF5Y9,CAPSULE,C9H2L21V7U,surfactant,1.0
6797,3DIZ9LF5Y9,CAPSULE,2G86QN327L,binder,1.0
6797,3DIZ9LF5Y9,CAPSULE,PDC6A3C0OX,preservative,1.0
6798,25X868M3DS,CAPSULE,70097M6I30,lubricant,1.0
6798,25X868M3DS,CAPSULE,2G86QN327L,binder,1.0
6799,OLH94387TE,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
6799,OLH94387TE,"CAPSULE, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6800,H0DE420U8G,TABLET,3SY5LH9PMK,filler,1.0
6800,H0DE420U8G,TABLET,M28OL1HH48,disintegrant,1.0
6800,H0DE420U8G,TABLET,656HXR6YXN,surfactant,1.0
6800,H0DE420U8G,TABLET,70097M6I30,lubricant,1.0
6801,V3888OEY5R,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6801,V3888OEY5R,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6802,VB0R961HZT,TABLET,3SY5LH9PMK,filler,1.0
6802,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
6803,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
6803,NO70W886KK,TABLET,M28OL1HH48,disintegrant,1.0
6803,NO70W886KK,TABLET,2S7830E561,disintegrant,1.0
6803,NO70W886KK,TABLET,70097M6I30,lubricant,1.0
6805,563KS2PQY5,SOLUTION,059QF0KO0R,solvent,1.0
6805,563KS2PQY5,SOLUTION,A2I8C7HI9T,preservative,1.0
6805,563KS2PQY5,SOLUTION,4R4HFI6D95,solvent,1.0
6805,563KS2PQY5,SOLUTION,23OV73Q5G9,sweetening_agent,1.0
6806,9D2RTI9KYH,CAPSULE,M28OL1HH48,disintegrant,1.0
6806,9D2RTI9KYH,CAPSULE,ETJ7Z6XBU4,glidant,1.0
6806,9D2RTI9KYH,CAPSULE,70097M6I30,lubricant,1.0
6806,9D2RTI9KYH,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
6806,9D2RTI9KYH,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
6806,9D2RTI9KYH,CAPSULE,2G86QN327L,binder,1.0
6807,NO70W886KK,TABLET,M28OL1HH48,disintegrant,1.0
6807,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
6807,NO70W886KK,TABLET,70097M6I30,lubricant,1.0
6808,1C058IKG3B,TABLET,ETJ7Z6XBU4,glidant,1.0
6808,1C058IKG3B,TABLET,70097M6I30,lubricant,1.0
6808,1C058IKG3B,TABLET,3WJQ0SDW1A,lubricant,1.0
6809,101V0R1N2E,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6809,101V0R1N2E,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6809,101V0R1N2E,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6810,U202363UOS,TABLET,M28OL1HH48,disintegrant,1.0
6810,U202363UOS,TABLET,70097M6I30,lubricant,1.0
6810,U202363UOS,TABLET,3WJQ0SDW1A,lubricant,1.0
6811,U5SYW473RQ,TABLET,70097M6I30,lubricant,1.0
6811,U5SYW473RQ,TABLET,55X04QC32I,alkalizing_agent,1.0
6811,U5SYW473RQ,TABLET,7CV7WJK4UI,lubricant,1.0
6812,57Y76R9ATQ,SUSPENSION,A2I8C7HI9T,preservative,1.0
6812,57Y76R9ATQ,SUSPENSION,059QF0KO0R,solvent,1.0
6813,5W7SIA7YZW,KIT,EWQ57Q8I5X,filler,1.0
6813,5W7SIA7YZW,KIT,OP1R32D61U,filler,1.0
6813,5W7SIA7YZW,KIT,U725QWY32X,solubilizing_agent,1.0
6813,5W7SIA7YZW,KIT,3SY5LH9PMK,filler,1.0
6814,B0P231ILBK,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6814,B0P231ILBK,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6814,B0P231ILBK,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
6815,R16CO5Y76E,CAPSULE,3SY5LH9PMK,filler,1.0
6815,R16CO5Y76E,CAPSULE,2G86QN327L,binder,1.0
6815,R16CO5Y76E,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
6815,R16CO5Y76E,CAPSULE,TTV12P4NEE,stabilizing_agent,1.0
6815,R16CO5Y76E,CAPSULE,ETJ7Z6XBU4,glidant,1.0
6816,J6292F8L3D,SOLUTION,33X04XA5AT,acidifying_agent,1.0
6816,J6292F8L3D,SOLUTION,059QF0KO0R,solvent,1.0
6816,J6292F8L3D,SOLUTION,Z8IX2SC1OH,preservative,1.0
6816,J6292F8L3D,SOLUTION,A2I8C7HI9T,preservative,1.0
6817,13T4O6VMAM,CAPSULE,2G86QN327L,binder,1.0
6817,13T4O6VMAM,CAPSULE,70097M6I30,lubricant,1.0
6818,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",5138Q19F1X,alkalizing_agent,1.0
6818,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",3WJQ0SDW1A,lubricant,1.0
6818,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",ETJ7Z6XBU4,glidant,1.0
6818,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",2G86QN327L,binder,1.0
6819,FEN504330V,TABLET,70097M6I30,lubricant,1.0
6820,44YRR34555,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6820,44YRR34555,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
6820,44YRR34555,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6820,44YRR34555,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
6821,80M03YXJ7I,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
6821,80M03YXJ7I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
6821,80M03YXJ7I,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
6822,4GDQ854U53,TABLET,M28OL1HH48,disintegrant,1.0
6822,4GDQ854U53,TABLET,70097M6I30,lubricant,1.0
6822,4GDQ854U53,TABLET,3WJQ0SDW1A,lubricant,1.0
6823,3D867NP06J,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
6823,3D867NP06J,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
6824,OLH94387TE,TABLET,ETJ7Z6XBU4,glidant,1.0
6824,OLH94387TE,TABLET,70097M6I30,lubricant,1.0
6824,OLH94387TE,TABLET,3WJQ0SDW1A,lubricant,1.0
6825,N7U69T4SZR,TABLET,2S7830E561,disintegrant,1.0
6825,N7U69T4SZR,TABLET,70097M6I30,lubricant,1.0
6826,U8HTX2GK8J,TABLET,70097M6I30,lubricant,1.0
