row_idx,api_unii,dosage_form,excipient_unii,role,confidence,raw_prior,n_candidates,n_samples
4627,JJ768O327N,TABLET,LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
4627,JJ768O327N,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4627,JJ768O327N,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4627,JJ768O327N,TABLET,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
4627,JJ768O327N,TABLET,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
4627,JJ768O327N,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
4628,S62U433RMH,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4628,S62U433RMH,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4628,S62U433RMH,CAPSULE,LMI26O6933,dispersing_agent,0.5490196078431373,0.5490196078431373,1,27
4628,S62U433RMH,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4628,S62U433RMH,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4629,FTA7XXY4EZ,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4629,FTA7XXY4EZ,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4629,FTA7XXY4EZ,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
4629,FTA7XXY4EZ,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
4629,FTA7XXY4EZ,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4630,7LXU5N7ZO5,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4630,7LXU5N7ZO5,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4630,7LXU5N7ZO5,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4631,362O9ITL9D,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
4631,362O9ITL9D,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4632,054I36CPMN,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4632,054I36CPMN,TABLET,5C5403N26O,binder,0.020120018115942027,0.060360054347826084,3,0
4632,054I36CPMN,TABLET,LMI26O6933,dispersing_agent,0.5490196078431373,0.5490196078431373,1,27
4633,H789N3FKE8,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4633,H789N3FKE8,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
4634,6153CWM0CL,TABLET,RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
4634,6153CWM0CL,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4634,6153CWM0CL,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4635,X7WDT95N5C,"TABLET, FILM COATED, EXTENDED RELEASE",S38J6RZN16,binder,0.18478260869565216,0.3695652173913043,2,22
4635,X7WDT95N5C,"TABLET, FILM COATED, EXTENDED RELEASE",9XZ8H6N6OH,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
4635,X7WDT95N5C,"TABLET, FILM COATED, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4635,X7WDT95N5C,"TABLET, FILM COATED, EXTENDED RELEASE",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
4635,X7WDT95N5C,"TABLET, FILM COATED, EXTENDED RELEASE",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
4636,2T8Q726O95,"TABLET, FILM COATED",0VUT3PMY82,binder,0.0075450067934782605,0.060360054347826084,8,0
4636,2T8Q726O95,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
4636,2T8Q726O95,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4636,2T8Q726O95,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
4637,2S3PL1B6UJ,"TABLET, FILM COATED",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4637,2S3PL1B6UJ,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4637,2S3PL1B6UJ,"TABLET, FILM COATED",EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
4637,2S3PL1B6UJ,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
4637,2S3PL1B6UJ,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",7Z8S9VYZ4B,binder,0.030180027173913042,0.060360054347826084,2,1
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",87Y6436BKR,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",3A3U0GI71G,glidant,0.04899230072463768,0.14697690217391304,3,0
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
4638,3L36P16U4R,"TABLET, DELAYED RELEASE",532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
4639,O26FZP769L,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4640,QTG126297Q,KIT,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4640,QTG126297Q,KIT,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
4640,QTG126297Q,KIT,3NXW29V3WO,solubilizing_agent,0.002554347826086957,0.012771739130434783,5,0
4641,33CM23913M,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
4641,33CM23913M,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
4642,EQT531S367,"CAPSULE, EXTENDED RELEASE",ZF94AP8MEY,controlled_release,0.006944444444444444,0.013888888888888888,2,48
4642,EQT531S367,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4642,EQT531S367,"CAPSULE, EXTENDED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4643,SOD6A38AGA,"TABLET, COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4643,SOD6A38AGA,"TABLET, COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4643,SOD6A38AGA,"TABLET, COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
4643,SOD6A38AGA,"TABLET, COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4644,L960UP2KRW,"TABLET, EXTENDED RELEASE",3J2P07GVB6,controlled_release,0.0005604619565217391,0.0011209239130434783,2,4
4644,L960UP2KRW,"TABLET, EXTENDED RELEASE",R75537T0T4,binder,0.0075450067934782605,0.060360054347826084,8,0
4644,L960UP2KRW,"TABLET, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4645,J0E2756Z7N,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4645,J0E2756Z7N,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
4646,A36BXO4PPX,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4646,A36BXO4PPX,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4647,4BA73M5E37,"TABLET, FILM COATED, EXTENDED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4647,4BA73M5E37,"TABLET, FILM COATED, EXTENDED RELEASE",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4648,9TN87S3A3C,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
4648,9TN87S3A3C,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4648,9TN87S3A3C,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4648,9TN87S3A3C,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
4649,IU5QR144QX,KIT,RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
4649,IU5QR144QX,KIT,Z78RG6M2N2,solubilizing_agent,0.002554347826086957,0.012771739130434783,5,0
4649,IU5QR144QX,KIT,36SFW2JZ0W,solubilizing_agent,0.002554347826086957,0.012771739130434783,5,0
4649,IU5QR144QX,KIT,0WZ8WG20P6,solubilizing_agent,0.002554347826086957,0.012771739130434783,5,0
4650,26LUD4JO9K,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
4650,26LUD4JO9K,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4650,26LUD4JO9K,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4650,26LUD4JO9K,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4651,VJT6J7R4TR,"CAPSULE, COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4651,VJT6J7R4TR,"CAPSULE, COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4651,VJT6J7R4TR,"CAPSULE, COATED",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4651,VJT6J7R4TR,"CAPSULE, COATED",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
4652,KVI301NA53,"TABLET, EXTENDED RELEASE",91D9GV0Z28,filler,0.06148097826086957,0.12296195652173914,2,3
4653,C1ENJ2TE6C,SOLUTION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
4653,C1ENJ2TE6C,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
4653,C1ENJ2TE6C,SOLUTION,LQA7B6G8JG,solubilizing_agent,0.004257246376811594,0.012771739130434783,3,0
4654,VPO7KJ050N,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4654,VPO7KJ050N,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
4655,YU55MQ3IZY,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4655,YU55MQ3IZY,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4655,YU55MQ3IZY,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
4656,43DWT87QT7,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
4656,43DWT87QT7,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
4656,43DWT87QT7,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4656,43DWT87QT7,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
4657,U3H27498KS,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4657,U3H27498KS,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4657,U3H27498KS,TABLET,LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",R75537T0T4,binder,0.006706672705314009,0.060360054347826084,9,0
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",4R4HFI6D95,plasticizer,0.01098901098901099,0.01098901098901099,1,67
4658,A6IEZ5M406,"TABLET, FILM COATED, EXTENDED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",0WZ8WG20P6,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",0VUT3PMY82,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4659,1E6682427E,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4660,6KY687524K,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4660,6KY687524K,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4660,6KY687524K,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
4660,6KY687524K,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4661,I9ZF7L6G2L,"TABLET, FILM COATED, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4661,I9ZF7L6G2L,"TABLET, FILM COATED, EXTENDED RELEASE",3NXW29V3WO,binder,0.006706672705314009,0.060360054347826084,9,0
4661,I9ZF7L6G2L,"TABLET, FILM COATED, EXTENDED RELEASE",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4661,I9ZF7L6G2L,"TABLET, FILM COATED, EXTENDED RELEASE",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
4663,5PE9FDE8GB,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4663,5PE9FDE8GB,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4663,5PE9FDE8GB,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4663,5PE9FDE8GB,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
4664,9TN87S3A3C,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4664,9TN87S3A3C,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4664,9TN87S3A3C,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4665,WS821Z52LQ,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4665,WS821Z52LQ,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4666,21925K482H,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
4666,21925K482H,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4666,21925K482H,TABLET,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
4667,N295J34A25,KIT,3NXW29V3WO,solubilizing_agent,0.002554347826086957,0.012771739130434783,5,0
4668,BDF1O1C72E,"TABLET, COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4668,BDF1O1C72E,"TABLET, COATED",C151H8M554,coating_agent,0.00510204081632653,0.02040816326530612,4,25
4668,BDF1O1C72E,"TABLET, COATED",RFW2ET671P,binder,0.015090013586956521,0.060360054347826084,4,0
4668,BDF1O1C72E,"TABLET, COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
4668,BDF1O1C72E,"TABLET, COATED",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
4668,BDF1O1C72E,"TABLET, COATED",0VUT3PMY82,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
4668,BDF1O1C72E,"TABLET, COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
4668,BDF1O1C72E,"TABLET, COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
4669,1Y58DO4MY1,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
4669,1Y58DO4MY1,TABLET,FZ989GH94E,solubilizing_agent,0.7909090909090909,0.7909090909090909,1,86
4669,1Y58DO4MY1,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4670,LX1OH63030,"TABLET, EXTENDED RELEASE",RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
4670,LX1OH63030,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4670,LX1OH63030,"TABLET, EXTENDED RELEASE",B1QE5P712K,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
4670,LX1OH63030,"TABLET, EXTENDED RELEASE",C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
4670,LX1OH63030,"TABLET, EXTENDED RELEASE",VQ8ZWO78F6,surfactant,0.005791440217391305,0.01158288043478261,2,0
4671,4B3SC438HI,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4671,4B3SC438HI,TABLET,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
4671,4B3SC438HI,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
4672,BDF1O1C72E,SUSPENSION,3K9958V90M,preservative,0.9432098765432099,0.9432098765432099,1,381
4672,BDF1O1C72E,SUSPENSION,K679OBS311,suspending_thickening_agent,0.004296875,0.00859375,2,3
4672,BDF1O1C72E,SUSPENSION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
4672,BDF1O1C72E,SUSPENSION,1Q73Q2JULR,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
4672,BDF1O1C72E,SUSPENSION,C151H8M554,suspending_thickening_agent,0.01020408163265306,0.02040816326530612,2,25
4673,WI4X0X7BPJ,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4673,WI4X0X7BPJ,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
4674,7318FJ13YJ,CAPSULE,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
4674,7318FJ13YJ,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4674,7318FJ13YJ,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4676,63CZ7GJN5I,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4676,63CZ7GJN5I,TABLET,8I089SAH3T,disintegrant,0.011111111111111112,0.03333333333333333,3,6
4678,UZX80K71OE,"TABLET, FILM COATED",0WZ8WG20P6,binder,0.0075450067934782605,0.060360054347826084,8,0
4678,UZX80K71OE,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
4679,O3FX965V0I,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4679,O3FX965V0I,CAPSULE,3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
4679,O3FX965V0I,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4679,O3FX965V0I,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4681,WMJ8TL7510,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
4681,WMJ8TL7510,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4681,WMJ8TL7510,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4681,WMJ8TL7510,TABLET,7SEV7J4R1U,lubricant,0.0022675736961451248,0.006802721088435374,3,123
4682,0VE05JYS2P,"TABLET, FILM COATED",RFW2ET671P,binder,0.015090013586956521,0.060360054347826084,4,0
4682,0VE05JYS2P,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
4682,0VE05JYS2P,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4682,0VE05JYS2P,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
4682,0VE05JYS2P,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
4682,0VE05JYS2P,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4683,68IQX3T69U,"CAPSULE, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4683,68IQX3T69U,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4684,57Y76R9ATQ,"TABLET, DELAYED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
4684,57Y76R9ATQ,"TABLET, DELAYED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
4685,6E8ZO8LRNM,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
4685,6E8ZO8LRNM,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4685,6E8ZO8LRNM,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
4685,6E8ZO8LRNM,TABLET,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
4685,6E8ZO8LRNM,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
4686,101V0R1N2E,TABLET,9XZ8H6N6OH,binder,0.020120018115942027,0.060360054347826084,3,0
4686,101V0R1N2E,TABLET,3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
4686,101V0R1N2E,TABLET,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
4687,3O2T2PJ89D,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4687,3O2T2PJ89D,"TABLET, FILM COATED",RFW2ET671P,binder,0.015090013586956521,0.060360054347826084,4,0
4687,3O2T2PJ89D,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
4687,3O2T2PJ89D,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
4687,3O2T2PJ89D,"TABLET, FILM COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
4687,3O2T2PJ89D,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4688,33CM23913M,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4689,E7199S1YWR,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
4690,SD6QCT3TSU,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
4691,610V23S0JI,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4692,804826J2HU,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
4692,804826J2HU,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
4692,804826J2HU,"TABLET, FILM COATED",VH2XOU12IE,coating_agent,0.005208333333333333,0.020833333333333332,4,24
4692,804826J2HU,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
4693,P81Q6V85NP,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
4693,P81Q6V85NP,CAPSULE,RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
4694,9G64RSX1XD,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
4694,9G64RSX1XD,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
4695,63CZ7GJN5I,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
